cohort,run_key,solution_id,is_representative,decision_hash,F1,F2,F3,F3_key,min_satisfaction,total_satisfaction,zero_service_ratio,remaining_supply,cumulative_min_service_shortfall_hours
historical_S025,S025:i102:nsga2_ls:s1070002:r2:aaa80d59f5dc,p0002,False,752ac370329e8ad1,3.901776876582546,3974.738219985216,-0.8999999999997502,-90000000,0.8999999999997502,0.8999999999997503,0.0,2.8973090593353845e-10,41.35588389367259
historical_S025,S025:i102:nsga2:s1070000:r0:c5ff3dbd9cbc,p0001,False,76d82750a7676771,3.8659214143902627,4033.2531632609152,-0.899999999999754,-90000000,0.899999999999754,0.8999999999997539,0.0,2.8540370067275944e-10,38.9508460884031
historical_S025,S025:i102:nsga2:s1070000:r0:c5ff3dbd9cbc,p0002,False,bb8d40fd8dc54adb,3.8695464189541173,4027.0408933119616,-0.8999999999995838,-90000000,0.8999999999995838,0.899999999999584,0.0,4.82494044717896e-10,43.1450745133181
historical_S025,S025:i102:nsga2:s1070000:r0:c5ff3dbd9cbc,p0003,False,a4d9cda8a243fe8d,3.8731736264266803,3869.5851650177633,-0.8999999999996786,-90000000,0.8999999999996786,0.8999999999996787,0.0,3.7258729435052373e-10,43.55171915148749
historical_S025,S025:i102:nsga2:s1070000:r0:c5ff3dbd9cbc,p0004,True,c0fae6ef316d4f45,3.843627466071017,4130.391105934279,-0.8999999999996419,-90000000,0.8999999999996419,0.8999999999996419,0.0,4.149569576838985e-10,39.625316455701935
historical_S025,S025:i102:nsga2:s1070000:r0:c5ff3dbd9cbc,p0005,False,61881e98d05f11f6,3.9129673186165532,3859.376797309618,-0.899999999999684,-90000000,0.899999999999684,0.8999999999996843,0.0,3.6620662058339803e-10,53.38947368421558
historical_S025,S025:i102:nsga2:s1070001:r1:0bde9eab69d2,p0001,False,5c2d5d538c46a3cb,3.9078945704206394,3884.020908106579,-0.8999999999998477,-90000000,0.8999999999998477,0.8999999999998479,0.0,1.765627644090273e-10,39.73704990320893
historical_S025,S025:i102:nsga2:s1070001:r1:0bde9eab69d2,p0002,False,da6ea7646bbcf0a1,3.836934587126736,3903.298166169056,-0.8999999999998903,-90000000,0.8999999999998903,0.8999999999998902,0.0,1.2732215282085235e-10,38.65098338421086
historical_S025,S025:i102:nsga2:s1070001:r1:0bde9eab69d2,p0003,False,57375160c4814a98,3.8983066081568936,3890.333639140344,-0.8999999999997668,-90000000,0.8999999999997668,0.8999999999997669,0.0,2.703401946746453e-10,38.64608530281833
historical_S025,S025:i102:nsga2:s1070001:r1:0bde9eab69d2,p0004,False,51dd450cd1393ec7,3.7402364405344897,4273.845787304827,-0.8999999999994448,-90000000,0.8999999999994448,0.8999999999994447,0.0,6.436664534703596e-10,53.38947368421941
